"Date","Daily Issuance Rate","Active Supply","Transaction Volume","Adjusted Transaction Volume","Adjusted Transaction Volume (Native Units)","Average Transfer Value (Native Units)","Median Transfer Value","Median Transfer Value (Native Units)","Transactions Count","Transactions per Second Count"
"2020-07-30","0.004574","16680031.636711","7184964125.002003","3313487678.627022","297563.66526374","0.76204453","115.71942584212798","0.01039204","329417","3.81269676"
"2020-07-29","0.005015","16679054.30506712","6791343376.976087","3279328334.815736","295015.81596289","0.68966588","113.73634944198608","0.01023198","348023","4.02804398"
"2020-07-28","0.004913","16678283.72117614","7978599087.654816","3638755604.4089303","332470.01163254","0.80825804","132.41941966237457","0.01209905","354433","4.1022338"
"2020-07-27","0.005049","16677790.4112014","8459351130.328856","3934991163.795788","356220.35908686","0.91785739","143.87845122518237","0.01302479","325521","3.76760417"
"2020-07-26","0.005354","16676987.86877584","3996731946.5251727","1763094999.1871834","177482.54320302","0.53862636","99.04104834574578","0.00997","301312","3.48740741"
"2020-07-25","0.004812","16675931.59065405","3849228344.856427","1607971648.7702343","165728.36616624","0.52682876","97.77821443749808","0.01007768","290603","3.36346065"
"2020-07-24","0.005456","16675183.53115788","5118648815.710098","2339924800.762946","245067.04188105","0.57852065","99.95582015734604","0.01046866","369218","4.27335648"
"2020-07-23","0.004609","16673993.79952256","5614630710.560995","2575959769.893842","268073.16869352","0.68715322","113.38816724137934","0.0118","336506","3.89474537"
"2020-07-22","0.004881","16673396.54542093","5882060847.830885","2507794953.1112866","263112.70800182","0.67197353","116.25675000375536","0.01219742","362798","4.19905093"
"2020-07-21","0.004237","16672435.0765431","5367859964.121187","2190222740.7933755","233285.9771027","0.70217241","119.1752767952809","0.01269365","313100","3.62384259"
"2020-07-20","0.00478","16671728.55636771","4666453373.548739","1803534844.8687603","196738.01167196","0.64868482","105.939079370968","0.01155633","312187","3.61327546"
"2020-07-19","0.004441","16671143.85552703","3096762299.447602","1078084991.2840643","116943.64161318","0.49710338","90.4907732965878","0.00981585","274629","3.17857639"
"2020-07-18","0.004407","16670077.89971915","3332190167.640434","1294676196.9534056","141095.20024593","0.46357501","96.71541833835039","0.01054015","313304","3.6262037"
"2020-07-17","0.004","16669389.20359693","4824035479.783338","1885218923.9930859","205889.29900274","0.69515928","112.07371197247336","0.01223984","290533","3.36265046"
"2020-07-16","0.004611","16668831.09908526","5114398424.864091","2069046759.8172324","226556.34776079","0.63651209","108.52369035574013","0.01188312","347671","4.02396991"
"2020-07-15","0.004679","16668051.85192598","5149739799.679679","2292416832.4616537","249264.46024318","0.67459253","112.37147878386982","0.01221864","318436","3.68560185"
"2020-07-14","0.004883","16667356.64458527","5041574959.9115925","2049739910.43193","221345.6687839","0.60942977","109.48316337698807","0.01182278","357160","4.1337963"
"2020-07-13","0.004985","16666706.95131215","5697547448.586871","2193525593.329648","237481.35133292","0.78845516","110.76289841349222","0.01199171","311275","3.60271991"
"2020-07-12","0.005154","16665484.27822693","5722614678.092191","919330879.3231195","98968.79994246","0.94214178","92.32703863096235","0.00993929","280425","3.24565972"
"2020-07-11","0.00529","16664742.63891238","3063667905.2493777","1145012985.8932962","123957.10600995","0.42670527","92.3717100818235","0.01","310565","3.59450231"
"2020-07-10","0.00546","16663810.6356918","5043068555.772664","2038679228.266482","219561.73416645","0.63683275","101.59898120304051","0.01094201","345294","3.99645833"
"2020-07-09","0.005562","16662247.85852181","5126124417.823855","2105665496.178704","228095.64650604","0.63636973","101.27013464239214","0.01097006","360126","4.168125"
"2020-07-08","0.005122","16661707.32434616","5979508737.455821","2309648179.8317018","244806.98962486","0.72821904","111.33799687392029","0.01180107","347004","4.01625"
"2020-07-07","0.005461","16660713.5480752","5093206548.126936","1993989731.4545662","215516.16104748","0.6274717","103.36863318106535","0.01117238","349022","4.03960648"
"2020-07-06","0.005224","16659539.29178669","5233873074.116809","2085088093.2296886","223268.11337293","0.67434985","104.56571206830996","0.01119674","337284","3.90375"
"2020-07-05","0.005529","16658651.9060962","2653066190.9233956","981344133.1430866","108082.14216904","0.45011997","89.52499421835596","0.00986","273114","3.16104167"
"2020-07-04","0.005326","16657947.4039858","3222775953.501959","1183286540.5100062","129657.90855532","0.4892133","91.99484845525677","0.01008028","292761","3.3884375"
"2020-07-03","0.00553","16656965.97660946","4791562992.775118","1891486660.2427976","208619.29931612","0.64094518","102.96959023923901","0.01135691","327948","3.79569444"
"2020-07-02","0.005564","16656390.92305205","5244927494.795497","2247515954.2580576","247132.20180565","0.68514811","100.45569253116857","0.0110459","339419","3.92846065"
"2020-07-01","0.005497","16655482.75875356","5530224668.691925","2197590010.993815","237799.94061114","0.64415205","100.895836927325","0.01091788","378081","4.3759375"
"2020-06-30","0.004988","16654529.99848126","5009279682.4831085","2063592364.4839177","225678.00522403","0.7040654","108.44096334468418","0.01185929","306323","3.54540509"
"2020-06-29","0.00492","16653920.42856989","4553137462.104258","1825443542.446076","198758.09847509","0.64269596","100.8358723687761","0.01097922","314488","3.63990741"
"2020-06-28","0.00509","16653152.59682727","2766575022.565406","1044928946.986363","114725.67110524","0.4778453","89.27981000058548","0.00980228","265941","3.07802083"
"2020-06-27","0.004683","16651777.33740781","2811118395.492658","1098975442.308425","122079.00732361","0.46171447","91.4600221941428","0.01015978","272210","3.1505787"
"2020-06-26","0.005566","16650797.810456","6768977357.889619","2276710529.7208614","248564.44100368","0.91552881","100.80712342052773","0.01100582","328405","3.8009838"
"2020-06-25","0.004786","16649789.34865409","6875721842.337217","2639823085.75028","285475.11839453","0.93842745","103.59365198396182","0.0112028","315538","3.65206019"
"2020-06-24","0.004718","16649359.9481073","5501230606.782452","2229221331.0281744","239883.23189345","0.76777831","100.00824225027543","0.01076174","311143","3.60119213"
"2020-06-23","0.005363","16648388.31075888","6631146360.339135","2836911247.564688","295151.07360345","0.79630568","103.67563295570761","0.01078637","351192","4.06472222"
"2020-06-22","0.004854","16644989.79177107","5071740123.277507","2157389954.4792347","222764.53937526","0.6877502","105.97841129686546","0.01094296","307776","3.56222222"
"2020-06-21","0.004956","16644525.70130272","2474027526.7911987","907563013.1171604","97747.50204036","0.44491487","88.68542445659602","0.00955171","256980","2.97430556"
"2020-06-20","0.004651","16644099.96990636","2884382872.533498","1094601267.2536278","116978.41778596","0.44225847","92.22135732108484","0.00985556","281510","3.25821759"
"2020-06-19","0.004855","16643235.924961","9580279515.060215","2524147443.051004","271823.14570368","1.23474402","99.04837919995428","0.01066643","345029","3.9933912"
"2020-06-18","0.004176","16642575.14195845","5130286128.369252","1979804944.4233518","210842.05444684","0.75298709","101.56035603107102","0.01081581","283106","3.27668981"
"2020-06-17","0.004686","16641872.08621948","5688086999.052878","2324311716.690268","245992.91973871","0.73585153","99.23197502527995","0.01050219","330975","3.83072917"
"2020-06-16","0.005093","16641387.76828598","6024567897.329554","2474242826.2571936","259896.94634255","0.74202967","100.22200637811825","0.01052742","343031","3.9702662"
"2020-06-15","0.004686","16640585.55214797","6105609900.317866","2611000296.5247903","276548.49274684","0.87316365","103.51796911577253","0.01096428","292792","3.3887963"
"2020-06-14","0.005773","16639917.76796608","2469084425.5037518","831747796.4199456","89024.0550086","0.4007277","82.95918626119723","0.00887933","279097","3.23028935"
"2020-06-13","0.005366","16638791.93313948","2773154516.552937","1059796336.8927237","112013.41792246","0.42617684","91.3785079607972","0.0096581","283164","3.27736111"
"2020-06-12","0.005536","16638076.35396431","4323009509.328827","1984892071.0153413","209904.62821755","0.59338944","101.03908598345849","0.010685","309817","3.58584491"
"2020-06-11","0.006283","16637422.45517095","6485581860.742768","2614715385.8276296","281835.53199131","0.82049913","96.40199510036453","0.010391","336672","3.89666667"
"2020-06-10","0.00557","16636673.07184233","4463628050.107959","1957765408.9658978","197985.18092222","0.56354641","101.5689565714773","0.01027148","324907","3.76049769"
"2020-06-09","0.005435","16635815.07952377","4611108824.137868","2033373230.4447124","207923.6580648","0.58852997","101.52233297462769","0.01038122","328115","3.79762731"
"2020-06-08","0.005503","16634948.63267673","5492894854.154161","2352386886.0547547","240792.75748683","0.72680108","100.37022342189185","0.010274","316297","3.66084491"
"2020-06-07","0.005402","16634080.5386636","2825522577.4338784","995378318.4702991","102115.42835563","0.46999835","91.09795944380419","0.0093457","254724","2.94819444"
"2020-06-06","0.006659","16633090.74958061","2814367274.634777","1010781463.363156","104541.92842031","0.42202303","95.29644724899775","0.00985621","281291","3.25568287"
"2020-06-05","0.006082","16632386.34999941","6122550195.511399","2491028336.4127097","258354.73306755","0.77993561","100.21492895740083","0.0103937","331389","3.83552083"
"2020-06-04","0.005131","16631413.11786","5868654111.301723","2783498372.7471724","283643.74486565","0.7722954","103.10083556630786","0.01050617","315771","3.65475694"
"2020-06-03","0.004723","16630554.21383983","4679400060.282518","2352506712.4714956","243978.42861269","0.62355755","103.64768946238945","0.0107493","311153","3.60130787"
"2020-06-02","0.004384","16630310.28701149","7816963004.647561","3928029329.3213315","412940.10007787","1.0365704","113.37242653649164","0.01191845","308948","3.57578704"
"2020-06-01","0.004554","16629007.92603926","7475288617.738554","3424585738.499544","335772.17286448","0.98960294","108.46698537100934","0.01063492","302044","3.49587963"
"2020-05-31","0.005098","16628684.13085826","5114652552.209356","1591671228.752549","168717.47962752","0.8565379","91.80274530547103","0.00973111","258529","2.9922338"
"2020-05-30","0.005302","16627154.9690597","3301865890.2634783","1255287249.160479","129522.14533935","0.49023638","96.90643481362194","0.00999893","284116","3.28837963"
"2020-05-29","0.004316","16626299.4247924","5929865544.690911","2658078140.62738","281802.55112512","0.87195604","101.54464574104863","0.0107655","282773","3.27283565"
"2020-05-28","0.004453","16625719.89485954","4934767495.158173","2224927301.6981473","232532.02471651","0.68720426","103.43291063103746","0.01081","299064","3.46138889"
"2020-05-27","0.004691","16624652.29337673","5551806874.082838","2312925412.678698","252253.34534236","0.80245568","100.63957445284393","0.010976","299984","3.47203704"
"2020-05-26","0.004215","16623530.52361318","4113522534.230336","1700308788.5169945","192448.48605722","0.65818938","99.22203705876846","0.01123039","286759","3.31896991"
"2020-05-25","0.004249","16622972.1338008","7410695643.545678","2697917459.909284","302824.01409776","1.22575292","98.04566435975163","0.011005","267395","3.09484954"
"2020-05-24","0.003943","16622391.29006378","3815324148.381134","1436332071.80701","163104.07116571","0.77360632","86.83718376257156","0.00986088","216545","2.50630787"
"2020-05-23","0.004046","16621538.16552691","2928576406.455481","1277568217.871696","139113.15556609","0.47657024","86.92942323081897","0.00946566","267042","3.09076389"
"2020-05-22","0.003774","16621055.27492559","4868494207.521426","2216089738.0619707","241883.26547333","0.75517642","103.34793050873277","0.01128029","278942","3.22849537"
"2020-05-21","0.004454","16620624.53187414","6514023964.311223","2635710864.844629","290634.98010272","0.91219579","96.80945312319992","0.010675","302259","3.49836806"
"2020-05-20","0.00391","16619609.27461062","6176299444.979322","2546839397.9341393","267645.96565324","0.9132536","100.19149825089765","0.01052907","276199","3.19674769"
"2020-05-19","0.00391","16618850.66658494","5381818853.074956","2144491009.612668","219853.05695856","0.79837424","103.97978758503214","0.01066","272964","3.15930556"
"2020-05-18","0.004352","16618049.04984165","5839754851.947767","2427838279.308017","249601.69775351","0.81847107","97.31207650902248","0.01000448","275691","3.19086806"
"2020-05-17","0.003469","16617359.58980419","2900312219.9555545","1125114225.5667534","116200.40808059","0.50684557","92.76263100802743","0.00958041","236007","2.7315625"
"2020-05-16","0.004285","16616642.97619777","3465774668.756235","1418425699.641548","150969.01868917","0.50514279","84.58802865843177","0.00900306","295280","3.41759259"
"2020-05-15","0.004251","16615899.82475392","5506654132.604696","2343047748.014271","251214.63858396","0.75351629","101.141481232879","0.01084409","311224","3.60212963"
