"Date","Bitfinex Net Flows","Binance Net Flows","Adjusted Transaction Volume (Native Units)","Average Transfer Value (Native Units)","Median Transfer Value","Median Transfer Value (Native Units)","Transactions per Second Count","Telegram Users"
"2020-07-15","70781.31693402358","-3685882.638529653","1974653.1643444595","3.46348765","11.9190719812975","0.05","12.86296296",""
"2020-07-14","77731.496070986","-9345769.683078093","3323169.5093516335","6.58793511","15.587787137038353","0.0647766942603105","12.7159838",""
"2020-07-13","-104318.70514227526","2084486.9546722227","2692898.6293682684","4.93214037","18.673962856487588","0.07802718337598254","13.33141204",""
"2020-07-12","-1260069.3674001084","-1089353.521772446","1819033.5795053823","4.37318863","17.423914510070148","0.0722056443146185","11.55046296",""
"2020-07-11","-1158740.5728733952","-2950786.8440305474","1183169.3601024277","2.41287837","13.26121432632325","0.055415061303639275","11.37650463",""
"2020-07-10","587624.295032899","-9358954.262636734","2686449.4802292897","5.96261532","21.69303301052019","0.09","11.9769213",""
"2020-07-09","-2041487.916281434","-8120306.034096199","2696510.960069662","5.35654826","16.91562730099354","0.07","12.38822917",""
"2020-07-08","1270651.4724086528","28586376.461118374","3578178.8896549605","6.39626286","19.94500455032144","0.0808","12.64131944",""
"2020-07-07","2325460.710497446","-2576168.0449144933","2456657.559050424","5.08563514","17.71126475941201","0.07410154647388438","12.3206713",""
"2020-07-06","3098108.037320707","-31771.142062159473","2598692.7060234654","5.51605234","18.228193888148013","0.075579498","11.80569444",""
"2020-07-05","-262651.2490433283","-101935.22803967759","1523223.4326469053","4.01749711","18.16848298474834","0.07980278905822596","10.18605324",""
"2020-07-04","-105336.5580130859","853527.4550658395","1414932.3019291975","3.24219487","18.840757498698842","0.08232212343417114","10.95239583",""
"2020-07-03","-298123.07143635413","-1734930.512499342","2507871.8823251096","5.56604061","18.00790838106368","0.08","11.82983796",""
"2020-07-02","-12580.767983272413","1890704.3680517126","3036874.077551372","7.14332882","16.94938338981046","0.0747652","12.02684028",""
"2020-07-01","504057.4952497882","4289512.5549331745","2888022.198072712","6.75595024","13.226812224151034","0.05722278079480896","12.08840278",""
"2020-06-30","-589298.1716931384","-1551394.2723110372","2493462.490437178","5.05961088","13.283352389212963","0.05884808733485069","12.86247685",""
"2020-06-29","-1090262.9310405517","194689.1491853083","3366701.2175129694","6.32162819","11.4010170689655","0.05","12.22440972",""
"2020-06-28","-1972113.064011252","-731326.8799955904","1990957.662353717","5.0965966","11.22217303331385","0.05","11.5478125",""
"2020-06-27","-4541057.521228578","-5229468.3884670595","2414294.531569224","5.84262593","13.24196652133254","0.06","11.77243056",""
"2020-06-26","-2135211.6621224745","3708522.189564849","2855169.8358738073","5.687734","14.930120880187046","0.065","11.77667824",""
"2020-06-25","-67080.8445100595","709968.8880671012","5841836.271651167","10.69117487","15.107392344827575","0.065","12.05719907",""
"2020-06-24","13542567.97421361","-3630185.8241416938","4331410.570982378","8.18013839","15.733191475160735","0.067","12.39423611",""
"2020-06-23","-1688903.2213940907","-1413731.984917526","2897863.5829985617","6.15761297","14.33235192068966","0.059","12.95650463",""
"2020-06-22","1803677.3237605009","3252475.273284248","2824331.7771682204","6.50548676","21.348542471033486","0.0877743439052717","12.63984954",""
"2020-06-21","-1617207.3810803103","-881821.4896109415","2466045.0412222776","6.7879663","13.199583949152524","0.058","11.42428241",""
"2020-06-20","-773034.6050286309","-2901323.1420347635","1172224.681734758","2.87087448","11.462303775779311","0.05007125741656896","10.89600694",""
"2020-06-19","703640.867096536","-9271781.513026817","2282454.1550120194","6.17115414","16.0144756814728","0.07","10.94840278",""
"2020-06-18","2097324.342992742","-8522959.286742624","2108936.518945349","5.23868799","11.5665549444769","0.05","10.57690972",""
"2020-06-17","4382429.596040449","2361675.1028548675","2155748.2224943894","6.65926568","14.02127106136764","0.06","10.18212963",""
"2020-06-16","-2957796.2646392058","-1091654.7606856548","1775338.1338165102","4.01969073","14.314315514521427","0.0608765892803767","10.4737037",""
"2020-06-15","387343.8855911477","-2219656.777354835","2569231.36906207","6.19603375","18.03343149994152","0.078","10.55880787",""
"2020-06-14","372627.28310846625","-1069988.48180594","1115248.8431258928","3.10637686","14.18580663046015","0.06110955900027927","9.08584491",""
"2020-06-13","-310005.025673045","-1650565.612148937","833389.0445137968","2.13843596","13.850908026683415","0.058174993900113395","9.64429398",""
"2020-06-12","-118216.77881290474","-2285548.148840262","1673717.1029951791","3.92774076","17.07569587609589","0.072","10.29303241",""
"2020-06-11","4278120.654618947","3548803.2395597743","2448183.115931702","6.22562215","19.50015374425251","0.0844512","10.70984954",""
"2020-06-10","325153.8377352367","4166010.007930694","2080062.2097973868","5.22354368","19.81639036353008","0.08","10.87835648",""
"2020-06-09","-1114162.176372991","-11662871.97588795","1828919.2761069636","4.72366235","15.911966213830835","0.06512592615201189","10.68373843",""
"2020-06-08","-482943.98280898575","-116529.62198328914","1606668.449666226","3.68625874","12.29841517825835","0.05","11.18293981",""
"2020-06-07","-1586129.313413948","-3130807.8389497325","1140814.9782330387","3.02860361","12.220679803551057","0.05000592356935065","10.92344907",""
"2020-06-06","-735845.824802083","-3761234.1610635896","916177.5368063787","2.3478803","12.10098501461135","0.05","10.95134259",""
"2020-06-05","-1359081.7656936166","43904368.65324497","1878193.6125532738","4.11936574","14.4187785622443","0.06","10.43975694",""
"2020-06-04","552516.3551954626","11568901.853715003","1593998.3960196734","3.44704162","12.182423900423437","0.05000014611742116","10.76859954",""
"2020-06-03","-582324.8471325234","-3801552.2108971137","1521750.9948062352","3.51938619","15.05296890097834","0.061709152047681744","10.39773148",""
"2020-06-02","-2240549.333521213","-4137235.4120944496","3802658.005846323","7.86088406","12.867392153918969","0.05425167420725308","11.35303241",""
"2020-06-01","8198877.700094826","1576747.5743177058","2196028.0517306495","5.114671","13.213678273432183","0.05305101182135198","10.76243056",""
"2020-05-31","-7120790.288393332","-15806085.926140837","2167293.325902816","5.29089537","13.972158452907726","0.06036948716715543","9.83915509",""
"2020-05-30","4851580.768644974","15875194.05836832","2566784.217321269","6.3116144","17.13155060026595","0.07033453096422235","10.20775463",""
"2020-05-29","1477056.4839718556","4998146.6471260665","2681184.145412048","5.62518487","11.388792267715784","0.05158322","10.98690972",""
"2020-05-28","3226880.446793459","-3213827.4134011758","2047306.524164492","4.57497832","10.96892855055525","0.05","10.50075231",""
"2020-05-27","3719365.805797219","280664.14141119685","1501455.2088246744","3.43432908","14.553488765510501","0.07013797","10.37288194",""
"2020-05-26","1130230.7830314778","-2709543.7922472153","2008400.5926315505","4.36516422","10.0430244593805","0.05","10.61313657",""
"2020-05-25","-387134.45467471774","-2212303.2411735887","1483676.3266581662","3.69223567","10.223604493760895","0.05004401656859107","10.13434028",""
"2020-05-24","1366075.4417928115","-1869989.1238797645","1367834.897906073","3.52459919","10.1188153185272","0.05","9.55734954",""
"2020-05-23","676979.8579792207","-2608872.45129199","1858532.67748252","4.68154082","10.3453098626534","0.05","10.05121528",""
"2020-05-22","787345.149143969","-619304.804107607","1925881.1226776927","4.35142229","10.35318388369375","0.05","10.60511574",""
"2020-05-21","2765016.0606247406","-2275197.5507350997","2101696.9095751178","4.25852024","9.949564557398173","0.05001853385011895","10.04287037",""
"2020-05-20","-850032.7477885301","-2514467.9995555887","1644702.619496956","4.12967048","14.68633551724136","0.07","9.90019676",""
"2020-05-19","-722731.0594327729","-3189583.6389965257","1623799.5333313674","3.65836876","10.717433395049959","0.050123515106960295","9.81525463",""
"2020-05-18","3189150.2489629593","6168361.729920567","2171586.790535673","5.41027509","15.418660368131386","0.0717988","9.92644676",""
"2020-05-17","1116844.5770201443","-4415997.079438759","1369038.8853292693","3.18338521","10.353628842782","0.05","9.35722222",""
"2020-05-16","515587.85816289013","3330375.0417829882","1242092.7279694113","2.94519946","9.879523125116194","0.04919596965551012","10.12766204",""
"2020-05-15","1565528.9298603204","1608576.4274703355","1836180.4781446874","4.2782331","9.7560990151958","0.05","10.28577546",""
"2020-05-14","-578156.3080562479","-2333338.373095808","2311866.722740948","5.15676027","10.1766438515488","0.05","9.49421296",""
"2020-05-13","1918549.5555406387","-3865587.1738499934","2520777.9680788657","5.82103373","9.99690112799535","0.05","9.91854167",""
"2020-05-12","9571728.888096506","3214816.923959738","2414580.315839436","6.35962851","9.562553128715022","0.05037736138508605","10.19303241",""
"2020-05-11","3605362.944811249","-3420719.0187589885","2435371.5908558886","6.03663879","9.314027041170965","0.050152159866877835","10.27261574",""
"2020-05-10","20652284.552269302","-20697000.019722894","3265210.6532181725","8.21573434","10.017962082456194","0.05341702699335377","10.17538194",""
"2020-05-09","1817061.9088158566","5599480.19510103","1466617.1338611604","3.40828852","10.53874355639975","0.05","10.35164352",""
"2020-05-08","7056278.933285421","2694198.954262537","2154190.9906480727","5.04046594","10.783926994045256","0.0507686462287526","10.2749537",""
"2020-05-07","11973886.155502856","14094676.232486807","2923091.976504967","7.8782634","12.566467396551749","0.059","10.15195602",""
"2020-05-06","-75871.42929162987","5251576.713774641","2075795.8812510932","5.6150808","10.140597982993604","0.05001871499431386","9.64706019",""
"2020-05-05","-2493429.3514739405","1890745.9589351336","1565761.3950254493","4.44181567","10.26634202056981","0.0501077244564902","9.09164352",""
"2020-05-04","320943.7959124273","-1801892.7468170037","1676736.9745735466","5.25356142","14.956083313610705","0.0722649018582477","8.95873843",""
"2020-05-03","-2308472.9654055415","-2328364.3096286887","1237322.261308133","3.34446824","10.01081591337083","0.04765","9.13991898",""
"2020-05-02","-436237.9992467355","-7405517.190375665","1168947.2296334314","3.17983016","10.70669353009935","0.05","8.865625",""
"2020-05-01","-2280155.1543303938","-3904367.3951728763","1447165.7939986128","3.83697639","10.650668522970525","0.05007045921534542","9.57335648",""
"2020-04-30","-23191.1342726455","-9638692.265756417","3260339.6446239445","8.21531914","13.326642548348255","0.06441574413908416","10.41040509",""
"2020-04-29","923035.1467021456","7602705.912606491","2637974.4607550367","6.78026466","13.753734667867132","0.06385682190050075","10.3921412",""
"2020-04-28","1026235.3720036412","1338197.0713395032","1253354.4055806266","3.39484262","9.920813867572976","0.050240513","9.70431713",""
"2020-04-27","-1085790.076932844","-2460998.3443403225","2101317.6775021316","6.00443952","13.290282267890678","0.06761241498935674","9.73603009",""
"2020-04-26","-1804547.0568544616","5302702.230402721","1460434.4242963786","4.17694873","11.78667815652809","0.0598118958663443","9.28181713",""
"2020-04-25","-78362.09879796133","-3247222.934023119","1414048.893393524","3.66180226","9.95806728586296","0.05138713991962615","9.17012731",""
"2020-04-24","-4456745.8210389335","196025.38667563227","3403683.481503639","9.07695808","13.13352889246055","0.07","9.80100694",""
"2020-04-23","4562174.29349835","357078.49724767567","2206586.2203295827","5.90650902","11.223100146496737","0.0604542","9.56478009",""
"2020-04-22","1310583.8492872554","10991192.819961192","1953093.095277855","5.63379293","10.95490825073058","0.06","9.14952546",""
"2020-04-21","357111.16581227805","29371229.74178645","2246802.2106430824","5.75703789","10.118166562429218","0.05900176","9.40929398",""
"2020-04-20","-3466215.961385713","-2121178.0019759815","2518170.149063644","7.14426436","13.104781261121582","0.07662998","9.59357639",""
"2020-04-19","1940396.0784866975","-1816512.1762129937","1465992.2437022831","4.47266569","14.216419258405056","0.07844372","8.58420139",""
"2020-04-18","-1357381.2742519984","-678104.7532099223","1753282.5300957616","5.25218804","14.91049277233108","0.079265","9.06378472",""
"2020-04-17","3569418.4271564176","-592915.6031882026","1672428.2799907613","4.67804144","13.65198696833286","0.079265","9.09304398",""
"2020-04-16","2804461.8114094073","6113281.84224502","2714793.371439409","8.11987324","14.876697336736566","0.08600716578270216","9.14738426",""
"2020-04-15","-2962593.4037489523","-4414857.916514105","1349794.6162136379","4.01071473","12.123672170471618","0.079265","9.16842593",""
"2020-04-14","1131640.641256178","-422123.16920268396","1371174.3075604653","3.9111044","9.54036950672124","0.06","9.42097222",""
"2020-04-13","6508693.140721953","-590019.8631158519","2081206.0571178037","6.20471257","11.78989714348335","0.075","8.61465278",""
"2020-04-12","1453694.0009371014","4233261.667348158","1044016.5106027042","3.59422538","8.996683720060433","0.05600200893185455","7.85335648",""
"2020-04-11","2164949.7969371527","515569.0530212866","944542.5089255085","3.43077034","10.405461190024425","0.06567792","7.87642361",""
