"Date","Price (Close)","Price (Open)","Circulating Marketcap","Outstanding Marketcap","1 Day Active Supply","Supply in top 100 addresses","Supply in addresses with balance greater than $10M","Supply in addresses with balance greater than $1M","Supply in addresses with balance greater than $100K","Supply in addresses with balance greater than $10K"
"2020-06-04","9788.178936133976","9656.485925324041","177710992486.65286","180508843644.39648","359787.71108791","2717121.30258071","7252230.63769685","11056801.45487695","15625214.55970755","17358596.57233609"
"2020-06-03","9665.937360861135","9528.264496830116","175437323564.14395","177352731439.34332","421791.83217997","2718162.55158662","7231858.65957532","11039191.0391964","15607589.20298438","17345906.39984109"
"2020-06-02","9519.293396234225","10207.170730409243","187975421233.75092","174954690421.54974","483321.84614863","2721627.34448858","7214233.93651327","11025057.60765646","15597761.74620903","17337224.71557646"
"2020-06-01","10207.837560226246","9446.359337041524","173800774408.71936","187578142707.61478","375013.16889863","2715076.71450725","7867756.96180643","11382100.09911835","15800976.90881921","17517684.15235908"
"2020-05-31","9444.414655542003","9695.090615832669","178501727423.42783","173497171389.70322","231301.01902585","2705969.16733792","7160270.94938258","10999374.14242526","15583931.8667538","17330712.84237341"
"2020-05-30","9698.898059252704","9420.06096224402","173331424935.30518","178228052044.65002","302591.29306973","2706055.43022702","7190771.5011711","11029102.97201","15602197.10564544","17344062.38484491"
"2020-05-29","9422.103158711489","9524.120774819294","176045682463.14178","173450984634.7825","348587.11176071","2707623.14438422","7153508.51115942","10998225.36310286","15576936.93638112","17327039.49424239"
"2020-05-28","9577.691532034412","9194.33725246884","169389785663.01428","175941484285.82523","331302.53742393","2709234.16102094","7167629.65595204","11012765.94586613","15586742.91278417","17334706.99395566"
"2020-05-27","9204.400057143941","8834.522697815473","162651534579.52325","168593394454.69797","314637.43535041","2699186.19458583","7126489.31300256","10965615.36757831","15556787.1570355","17313353.25666448"
"2020-05-26","8840.03805068224","8884.542786306549","163632007795.11755","162445913210.84167","381111.95406691","2696868.82985092","7010024.50834167","10927031.02294938","15520830.02930324","17292929.62747065"
"2020-05-25","8898.028610535259","8728.91522657354","164111079141.83554","163800615663.85916","338174.5117849","2696103.38357361","7024787.45622048","10937478.56384146","15528482.24752203","17297118.92139625"
"2020-05-24","8714.09391166191","9176.473473147245","168771083087.91946","161900721760.6346","215604.00332312","2702948.74529569","7012470.36335849","10925692.16654337","15520936.40844646","17291441.03485887"
"2020-05-23","9178.907037934596","9163.238253031941","168587840322.4291","168833062758.505","234132.78717197","2701241.66060794","7133970.11084708","10969278.95363443","15556405.05034717","17310254.84210738"
"2020-05-22","9169.589736107926","9033.14570888861","166337045115.35382","168424610263.70425","344366.35357582","2700620.62729677","7126916.46816362","10960961.77336534","15554542.05101542","17308463.63861544"
"2020-05-21","9057.416448393073","9503.724082074663","174770184468.16867","166708415917.14926","354476.47810213","2702883.13404722","7058590.2354663","10947166.24936464","15535919.69902066","17300529.53410427"
"2020-05-20","9507.786547747774","9783.722836460185","179906059487.57132","174915846484.68948","420523.5830217","2703666.20399077","7163330.10805046","10999199.57647906","15578651.15842615","17326307.58625311"
"2020-05-19","9778.849823144124","9745.36853100582","179209523415.90253","179292877588.71863","408861.29628279","2702838.32765793","7195167.73437435","11028131.49705812","15599779.47981576","17340413.19161079"
"2020-05-18","9752.214887955068","9675.507957127096","177890802788.6058","178783137073.02304","286697.82779104","2707254.71607977","7200414.49860467","11028538.99179402","15601556.66492572","17340481.58059963"
"2020-05-17","9678.114831553246","9383.226479002547","172545006989.1586","177960818089.34174","191154.61149411","2709863.15460571","7201639.8167824","11027832.58008941","15600198.26578009","17339530.74118211"
"2020-05-16","9385.357366002907","9307.755945752206","171116913579.31674","172678841534.62964","321065.85160526","2709322.8766406","7167885.70141335","10997413.30467424","15576553.52722373","17323110.84972526"
"2020-05-15","9309.271876375644","9791.011936094577","179997564590.18744","171410710236.33826","365162.07817337","2705347.87182633","7156523.22944004","10987009.37035191","15573058.26945343","17318803.32866515"
"2020-05-14","9793.744069612485","9304.692572700293","171051625226.18512","180121529585.91864","407661.84999006","2704051.3092446","7209711.66982399","11033923.51470193","15610148.61125274","17345264.19427516"
"2020-05-13","9323.85775412173","8816.713260103259","162077494049.08926","171325501477.10483","474051.42804152","2702827.69766526","7162781.27753395","10987590.06476558","15576510.21898761","17320941.87989401"
"2020-05-12","8817.972241929569","8605.71877765472","158199394807.34158","162025014405.08948","491704.39486778","2703323.44044996","7021627.84835789","10930964.61236053","15529811.69700045","17294184.3565525"
"2020-05-11","8568.403634992781","8743.056238892286","160712196748.54987","157871609470.3379","433268.64955874","2709091.20332082","6988516.67339767","10909073.19480818","15515347.87290066","17284747.5939212"
"2020-05-10","8726.847140033076","9539.120452091882","175322061844.5081","160123200654.1847","404482.4279799","2714792.88380624","7025054.70986072","10923033.50856413","15526165.04241633","17290867.80295085"
"2020-05-09","9538.897856885298","9815.99427396507","180350979849.06052","175946177530.5424","506896.99174903","2714953.99996487","7203559.16485824","11019060.76449642","15596818.72170066","17332535.22514699"
"2020-05-08","9809.862756776072","9992.357249216759","183557975348.58932","181109783310.85468","625571.11829175","2719426.5388375","7232632.93153324","11044213.66318269","15614676.04818675","17348531.13484796"
"2020-05-07","9999.511736997374","9165.619924854052","168383482843.95255","183562058560.50378","634934.22282226","2714050.68884102","7240612.52874358","11068921.44153139","15625510.47462979","17367808.10419499"
"2020-05-06","9155.684258469437","9039.680643505757","166080548147.11646","170192827716.01007","452717.74937381","2717434.44771783","7132246.43179875","10965162.37888375","15551454.99115891","17309913.90095306"
"2020-05-05","9028.860591935168","8887.893570881743","163266718195.68704","165015950017.1822","400656.78166858","2720323.52383234","7021108.12383198","10922597.72316176","15516318.52929756","17291240.23016157"
"2020-05-04","8886.182931340336","8908.96207598178","163513399145.40176","163089932635.14145","379414.11894475","2723263.31719488","7002120.32808883","10908216.9704065","15510264.52737256","17285051.88613832"
"2020-05-03","8903.399224607956","8978.86793008822","164816548407.93094","163344877181.00287","327953.93586775","2718950.77725723","7015649.15243293","10913664.41845306","15512604.52426114","17285460.45637469"
"2020-05-02","8982.890539709466","8823.332178776898","162044216181.0818","164803746448.9257","308320.62134118","2722173.78484301","7019177.00668092","10922219.03712702","15513762.16881357","17284573.40541403"
"2020-05-01","8829.83840966908","8640.755220561601","158664367975.74612","162552358585.9274","515976.55117971","2721190.53363549","7001925.94484632","10907851.37728689","15504112.79871337","17276223.9653504"
"2020-04-30","8626.555603963212","8773.56580978345","161352042380.13223","158808556147.54883","798186.69488769","2708534.31961245","6956476.05680655","10875181.12789667","15482892.85317111","17264562.89820859"
"2020-04-29","8785.316070743344","7758.072241272592","142396232246.06247","160802206508.21957","667544.17325871","2706880.06725139","6974217.44159674","10880359.76256857","15488849.73235982","17268828.44469437"
"2020-04-28","7753.418369493194","7786.428805356595","142941857620.51978","142583524348.09668","413793.24299634","2730558.58317093","6845601.32181178","10765806.48395094","15400772.63408043","17220071.3360276"
"2020-04-27","7786.530477029904","7698.602291527715","141282422465.80402","142707868307.3903","387686.60379569","2729522.47291278","6854457.45762762","10769575.16033839","15401569.47668534","17217644.63184308"
"2020-04-26","7701.736565197989","7544.894571138151","138473860830.7903","140980122465.1078","186644.95850403","2740161.1936253","6822809.88144882","10754131.13307314","15385272.65417273","17210176.05606133"
"2020-04-25","7543.924522287693","7507.270033768253","137773362121.08173","138282481992.70456","335985.24863219","2739657.99699032","6808601.54750818","10744256.7960646","15374590.98603484","17202341.3447274"
"2020-04-24","7514.126301027261","7482.186371063511","137342577531.649","137695605129.5817","403491.24755992","2744616.4717474","6803640.48099699","10738604.08978398","15371190.32081441","17198815.96416167"
"2020-04-23","7486.852624260107","7130.461727852263","130849726163.31467","137354908752.06412","344946.88869184","2741927.85994954","6806198.89491884","10734543.78931708","15368361.46168248","17197013.45777391"
"2020-04-22","7135.508417025834","6848.276999624789","125629841296.6625","130648436527.64308","310699.22373269","2737911.80949204","6736206.66549672","10689098.53262302","15327917.84305226","17174932.69230719"
"2020-04-21","6857.3034008803","6835.08168970063","125382919462.93422","125992868717.38625","276931.35057141","2746191.05157549","6711343.19787696","10668810.72350455","15306829.85699084","17162786.44921508"
"2020-04-20","6837.716265647171","7129.593579129385","130827871699.87752","125665595004.13223","251427.35046369","2746337.50362117","6710548.04373337","10665474.64512413","15306146.59939018","17162135.5048528"
"2020-04-19","7130.827026276954","7258.635183798419","133186394700.1165","131096633928.62564","184655.54449067","2746960.60007747","6764426.24843307","10710402.06065404","15346061.74934241","17180100.13148491"
"2020-04-18","7257.5297375431755","7035.626010795186","129057621766.14186","133146355855.41402","243673.79414549","2746803.94236353","6778999.98989024","10722375.83216663","15356314.59110092","17185672.92820715"
"2020-04-17","7036.315819242109","7113.5255731188245","130424657589.04623","129806876584.3978","351511.6352284","2745994.08465815","6742248.10525694","10696484.57636323","15329329.00952541","17171203.5194339"
"2020-04-16","7073.71585506765","6624.368291366871","121501744304.2108","130646051882.06584","334582.00368409","2747447.43150455","6744140.99021817","10695898.62083002","15332152.52065976","17171915.96796513"
"2020-04-15","6714.480925862025","6870.480991278446","125933252507.58865","121426285928.7838","268692.03831942","2749813.02680731","6627491.9697241","10589609.95687787","15247614.39652574","17129735.99051489"
"2020-04-14","6875.383794196854","6857.032380289752","125645857320.82353","125994705942.76488","424007.52235591","2746130.63273947","6694906.85002051","10664961.48874573","15305756.28225218","17156471.22712967"
"2020-04-13","6855.122402041605","6912.108814685735","126742699110.56601","125761070198.93243","381746.03416677","2747757.13303728","6692398.6790408","10667504.63056622","15304679.46855745","17154166.40255209"
"2020-04-12","6911.609896764899","6889.693865671548","126311608555.26022","127854957413.5737","164270.87314133","2769796.11141905","6704240.77746745","10678446.25550399","15316185.6899497","17158591.93763105"
"2020-04-11","6888.287612691595","6875.105869056529","125972987096.58093","126092446156.63507","382830.34739376","2771138.16451464","6684140.22637507","10669078.6447833","15306966.71508291","17152485.69714339"
"2020-04-10","6870.103233510345","7291.062175598811","133360092803.2588","125650890516.87971","518594.99327766","2768769.57057592","6685800.04149799","10666045.32747097","15304812.7096734","17150058.5552488"
"2020-04-09","7293.342315865617","7370.489686413319","135064117151.18236","133691006813.91693","355650.87414472","2782572.54594963","6768546.76184537","10732146.5541714","15354854.63974925","17174794.00191104"
