"Date","Price (Close)","Price (Open)","Real Volume","Volatility","Active Addresses Count","Transaction Volume","Adjusted Transaction Volume","Transactions Count","Transactions per Second Count","Twitter Followers"
"2021-04-28","2750.392949169701","2669.1208807755365","9697015796.56058","0.8436225269984293","736099","20804150115.090088","14099753183.17103","1517604","17.564861111111",""
"2021-12-01","4586.49589296643","4633.737078579108","6987633621.825061","0.7830525946078077","580964","17146018981.395966","13990744451.928225","1221643","14.139386574074",""
"2021-04-27","2669.12772433557","2538.1381862366657","7101509366.633988","0.8667093660882917","766759","23566051077.09349","13648925532.392124","1448293","16.762650462963",""
"2021-11-26","4044.6919975936103","4522.893278031701","8784099828.461555","0.8300777544105017","600397","17074160008.720707","13618599954.435978","1297524","15.017638888889",""
"2021-04-29","2759.6018565657055","2751.0481642731115","8221435708.62749","0.8486042621062797","734353","20085231670.466427","13328620811.897524","1530717","17.716631944444",""
"2021-09-01","3829.8793077416576","3418.2167354700987","13916127857.2068","0.7875571744919303","557665","17974767222.93634","13281368685.06064","1225104","14.179444444444",""
"2021-02-22","1778.5760033494028","1935.70740921473","10440127290.987053","1.091866704161408","623584","20623788987.622097","13271092340.408924","1312178","15.18724537037",""
"2021-10-15","3869.1359450148025","3777.7086695044927","8119775060.630118","0.9307873919431339","556422","16933357327.935045","13119316206.233791","1302993","15.0809375",""
"2021-04-05","2107.3865160591035","2076.3349672642016","4621727577.271784","0.7833140841414503","617293","19341084523.14272","13082671770.244335","1296946","15.010949074074",""
"2022-01-21","2569.2120666800884","3002.2634844569216","9547122826.013092","0.6098334895490806","567602","17760303235.18662","13057697549.70938","1189898","13.771967592593","2129473"
"2021-09-24","2930.998635017419","3156.010287995367","14639053785.13942","1.0886365374135323","506370","17193476724.080956","12783461568.0537","1152685","13.341261574074",""
"2021-05-29","2279.6769490180777","2422.7519631308783","10470207826.093266","1.9436908453841597","798571","27183274339.878704","12753961890.833075","1293425","14.970196759259",""
"2021-04-26","2534.7720314524363","2325.1114858535575","8784180928.435427","0.8575685383983033","748796","21005763985.370914","12727929327.940708","1448466","16.764652777778",""
"2022-02-24","2598.061106726111","2581.034355918413","9514443019.268522","0.775194140702376","581028","16382711721.301876","12572411570.733541","1181182","13.671087962963","2245915"
"2021-11-16","4211.456355645658","4562.620873220876","9928794797.256292","0.6481768445081815","609879","15718069740.436813","12470343259.889278","1310153","15.16380787037",""
"2021-06-01","2633.9393249583486","2710.8575387586043","9077969243.123322","1.9948959011107799","680280","24230540861.219948","12468197377.416975","1274354","14.749467592593",""
"2021-05-22","2297.326983487708","2433.0331866473252","14195253973.079569","1.6647920282458648","689227","17808244948.1382","12463292959.35867","1283663","14.857210648148",""
"2021-06-09","2611.0816369349004","2515.752335535682","9525220877.417168","1.8599188920921157","627838","23431858940.20437","12451159270.236975","1194275","13.822627314815",""
"2021-09-20","2976.7430414025653","3328.0293583775906","14247173961.506886","0.9003017506008258","495260","19236869171.64703","12413303074.865074","1174559","13.59443287037",""
"2021-12-03","4218.892061859308","4515.984818752544","9139970966.000252","","565387","15140680430.605967","12284789911.191813","1211488","14.021851851852",""
"2021-04-06","2112.596419227138","2107.09425448427","4908634811.821946","0.7715523273245921","621029","18929320262.59291","12190677700.743446","1335799","15.460636574074",""
"2021-05-15","3649.921249256588","4083.899472304842","11726607732.056555","1.138790478302759","771604","16800590338.143293","12185104541.491415","1472680","17.044907407407",""
"2021-08-31","3431.829632288212","3272.732084533382","15534496818.889822","0.7793113121354595","552052","18681373699.550537","12104677509.775316","1206314","13.961967592593",""
"2021-09-26","3061.7775247787977","2929.612364403996","11396806292.488459","1.035650853001795","473720","15294281656.24579","12075113348.547201","1088537","12.59880787037",""
"2021-10-06","3575.7226945804578","3517.1638529295715","10779535029.153091","1.0432665225004818","663598","17146204488.01214","12060611112.605125","1337833","15.484178240741",""
"2021-05-01","2947.45888592394","2773.5755856063083","6967465873.897899","0.8532301627481474","808667","19408506636.69654","12028820005.0936","1427568","16.522777777778",""
"2021-04-14","2432.894551807109","2301.148871137392","8356795693.281056","0.7491618670175924","662089","15822487517.971577","11966918903.739416","1386341","16.045613425926",""
"2021-08-09","3162.4605571210254","3015.9836335405066","13800300205.99346","0.7756836584749035","515126","17086551933.812223","11910529132.811153","1218594","14.104097222222",""
"2021-12-13","3784.8684028516527","4134.6755429447785","7537787758.573046","0.8969715260647957","610120","14707935337.262133","11853752597.37205","1242978","14.386319444444",""
"2021-06-21","1886.632702696662","2243.5922118107437","11201236311.904459","1.460709705663564","643760","22651000225.142452","11838601003.241253","1209567","13.999618055556",""
"2021-09-03","3938.4659876815454","3788.5405710587147","12989809281.991282","0.8573076359518399","512274","16626616973.430485","11766436776.374187","1198777","13.874733796296",""
"2021-09-08","3500.503171010905","3433.1442262452097","15579403485.899685","0.8758800632972993","525185","16163343404.83109","11743928738.376337","1178449","13.639456018519",""
"2021-11-12","4667.953293171051","4725.3046826386935","6041536698.56272","0.6371306263331048","643078","14761146626.374283","11676423221.138437","1345131","15.568645833333",""
"2021-04-03","2009.3864936018683","2135.8080220857805","5418276055.063714","0.8042460311523928","602032","18051859871.169544","11658387848.586672","1293333","14.969131944444",""
"2021-12-07","4310.037096188485","4358.932007276089","5327623169.293861","0.8045337905101648","596212","14037312741.83269","11607965889.071575","1224771","14.175590277778",""
"2021-12-14","3861.357063168217","3784.1968947003897","5312735044.657817","0.9060039409184478","617852","14968168163.406658","11564241135.406109","1214900","14.061342592593",""
"2021-11-02","4593.5992663266425","4325.910170126682","9746947800.795597","0.6256061363017907","676773","14742847190.059183","11553123644.49066","1395656","16.153425925926",""
"2021-01-19","1367.227310689708","1259.4738293762043","10972511478.458273","1.3402974437565396","602799","16464759863.462322","11529665570.479805","1252236","14.493472222222",""
"2021-11-11","4722.4119387576675","4636.170273308679","4392107067.797965","0.6349970789739354","648382","15101953197.807106","11449481068.759106","1347643","15.597719907407",""
"2021-11-04","4537.114578943401","4605.598085572509","2930005273.985464","0.6487710171913137","667720","13725749934.132872","11384816559.293543","1352186","15.650300925926",""
"2021-08-24","3172.3452461567504","3334.6675163265772","8767787563.914116","0.7236405513618215","521034","17747039055.17963","11346171624.703424","1247051","14.433460648148",""
"2022-01-22","2412.5249240487697","2571.788167115049","8267926584.948736","0.7677662745656734","566831","16115789825.669598","11336790783.687849","1204920","13.945833333333","2129473"
"2021-10-07","3587.629861870791","3576.055647713919","7045670163.267985","1.0446761959659978","629638","15292951456.814194","11266145153.78284","1344295","15.558969907407",""
"2021-12-02","4514.765567372685","4587.4948078932175","5923222764.892198","0.7880912165090096","608130","14047842654.093258","11190926510.35757","1265286","14.644513888889",""
"2021-09-15","3615.5502169538536","3409.731779865766","7988055544.224522","0.8547952281218854","573832","13747840576.934107","11178721107.926504","1207590","13.976736111111",""
"2021-04-16","2425.6090987795537","2519.589100438942","6628696975.306375","0.7855813475102799","681905","14494275458.500038","11134841415.907032","1426977","16.5159375",""
"2021-02-18","1939.7431430716445","1852.3788722099346","6379987228.760971","1.2382759061544566","602485","15595011141.025295","11088865618.798641","1298425","15.02806712963",""
"2022-02-10","3074.785686972688","3246.746860999416","5429946464.480523","0.8529663875609027","623465","13293868234.486572","11086590462.812166","1205676","13.954583333333","2204456"
"2021-01-14","1230.6457117592342","1132.582779810151","6517455190.710888","1.2945874242937914","570542","14678567395.921087","11081173614.068336","1184604","13.710694444444",""
"2021-11-18","3998.962879757964","4288.43232210421","7250457442.874616","0.7012568007357789","591159","14452092508.5606","11076535068.934612","1284250","14.86400462963",""
"2021-05-30","2387.047134912224","2281.4501459273315","8682690443.270933","1.953299524514405","736524","25208214097.53158","11061824668.335592","1280282","14.818078703704",""
"2021-10-28","4288.145843220841","3924.5026562637877","12518004427.916042","0.7119476626420561","692895","16177848230.752436","11053051290.438782","1510502","17.482662037037",""
"2021-11-10","4632.037879583558","4733.464357071767","7728214657.3085375","0.6315325919476463","667074","14218328613.767122","11003618994.1384","1390746","16.096597222222",""
"2021-08-25","3228.8604007434888","3172.003899522473","6900727759.184408","0.7524356513727448","499357","17793730408.258625","10988485082.377811","1184780","13.712731481481",""
"2021-11-08","4810.528881252575","4619.887891175858","5906700485.194914","0.6458717179120695","652986","13353751436.821522","10866673126.766045","1329018","15.382152777778",""
"2022-01-06","3406.7009372182047","3539.14070028059","5627073117.325453","0.648276614544458","607698","14266785147.742952","10848570911.54946","1212495","14.033506944444","2050901"
"2021-06-04","2690.862704035747","2854.592783877204","9026265865.062103","1.8971423103596143","713691","21911410475.101784","10847010280.67688","1301803","15.067164351852",""
"2021-06-03","2857.1437902950347","2704.886923416246","8106907745.440898","1.9101861625920087","687298","19205623479.685238","10806050713.467922","1337711","15.482766203704",""
"2021-04-13","2299.92757395978","2138.354904940468","6253629078.021151","0.762328053017164","641476","14644174305.970419","10788601725.230234","1350467","15.630405092593",""
"2021-06-02","2706.417060980899","2634.23056323704","7600689506.381065","1.9193881115562614","650349","21525318617.517418","10783154820.058393","1314178","15.210393518519",""
"2021-09-22","3078.968171689483","2766.2349156138744","10476599263.529024","0.9687713084092786","534706","17641269491.540543","10769493885.609718","1174030","13.588310185185",""
"2021-02-02","1513.5060438544908","1372.6148446698912","9644549632.889526","1.3615102173692473","607597","14539006177.648632","10695129171.396776","1302891","15.079756944444",""
"2021-03-07","1726.9856919991369","1649.104225702016","4611938999.710518","0.9153431341890405","501185","14722124707.735094","10682861358.594248","1180104","13.658611111111",""
"2021-10-20","4163.577158501054","3878.6654501160406","12774095726.91227","0.9011882166502463","617868","14089521131.888556","10681857329.306635","1259885","14.582002314815",""
"2021-02-16","1783.314954761236","1782.466958430951","5329158616.05972","1.2625377861757094","570877","17049054163.039413","10641421599.373173","1217916","14.09625",""
"2021-08-23","3322.9178334487115","3241.468326945921","7763149257.044949","0.7152147099863901","538782","17530054536.955547","10618938703.553087","1245624","14.416944444444",""
"2021-06-16","2377.8433275460343","2544.0994466018055","4784644849.234921","1.7768873783010624","589164","21009851019.308548","10589480302.66906","1201109","13.901724537037",""
"2021-11-17","4290.519616640463","4212.800854493644","5923876216.543252","0.6741219084643957","695412","13770967472.405754","10548267602.015993","1353219","15.662256944444",""
"2021-10-22","3971.266436698997","4053.8967178546163","8892408229.417112","0.7940384675936161","599969","12822648939.575542","10505410817.701437","1256044","14.537546296296",""
"2021-11-19","4299.196311394243","4002.8388515695074","5756689005.22568","0.7352292314622759","609855","13143402577.08495","10496426191.730091","1255788","14.534583333333",""
"2022-01-07","3197.896443532654","3408.796865864274","7435555555.829618","0.6778476790282821","589284","13766393354.918697","10438646361.145674","1188490","13.755671296296","2055486"
"2021-12-09","4107.880313100767","4441.440200293697","5482012314.935258","0.8198893608146717","607680","13166450523.545511","10405848895.99473","1251338","14.483078703704",""
"2021-11-09","4732.755863974483","4811.42531671935","4888699137.623374","0.6525666996591817","615664","12766911867.764769","10402976788.74484","1334145","15.441493055556",""
"2021-10-30","4324.1193263487985","4418.743173144251","5213179097.185479","0.7094872419555167","659890","15626802662.566853","10368567657.928461","1379095","15.961747685185",""
"2021-12-10","3901.348295418714","4119.017994782796","7227149002.308524","0.8371713844030778","615403","13057015256.139494","10355049965.44914","1237735","14.325636574074",""
"2021-12-28","3793.247496539454","4039.0901108259795","4485975304.887402","0.6887855170719268","595033","14123099910.770731","10344038136.467194","1241032","14.363796296296","2017053"
"2021-11-05","4479.138371215409","4537.179342206253","1549662565.3847816","0.644112150052798","653773","13005708988.967768","10326044888.272028","1339661","15.505335648148",""
"2021-11-23","4341.189414737683","4088.6188053548767","6329137421.671621","0.732620762600412","580961","13007111266.305378","10299607071.755768","1264994","14.641134259259",""
"2022-01-24","2441.3094647760236","2541.6573874775454","8623727457.788027","0.7965494156862449","550405","13978165339.033688","10287308569.643555","1147109","13.276724537037","2140030"
"2021-11-24","4271.741167416999","4341.315288979403","5246368090.810131","0.7412196201906528","603667","13471700722.7177","10277207100.900099","1342491","15.538090277778",""
"2021-09-09","3426.2709136952426","3515.0460187333138","11328482231.233173","0.8637169422987945","531349","12933979944.229048","10268084576.147217","1219850","14.118634259259",""
"2021-04-21","2358.4181120641906","2333.8877573367176","9973002051.245874","0.8296099689458013","771703","13123316499.95834","10257480742.674566","1565355","18.117534722222",""
"2021-12-08","4440.845660559196","4310.3408033147825","5467326126.232305","0.803545319417078","646034","12302300728.11823","10214287437.86921","1296307","15.003553240741",""
"2021-05-31","2707.276667544027","2384.9493436662688","10012316164.772728","1.9665604417156635","736541","22506160543.107468","10199828572.413542","1297889","15.021863425926",""
"2021-03-12","1766.6627384692206","1826.9050299726546","4809568319.958724","0.9145205026311664","593965","13671367900.11776","10159000468.609556","1325679","15.343506944444",""
"2021-11-29","4448.928019788326","4295.357703694628","4375354721.634716","0.7751576253843424","600953","12904681568.366459","10145603132.704992","1247688","14.440833333333",""
"2021-08-30","3230.40115072936","3226.0478910766847","8320588957.773191","0.7771434621751966","518591","18000931653.24244","10139466504.466497","1198993","13.877233796296",""
"2021-10-05","3516.424167950917","3386.491915310054","5703291310.554285","1.0370694651960717","562664","12006598938.786003","10037529610.843653","1235674","14.301782407407",""
"2021-08-16","3148.87752332289","3310.590647305232","9733474385.815811","0.7659219317940917","542707","12242000507.451658","9887041875.93871","1253968","14.513518518519",""
"2021-12-15","4021.3539826178885","3862.9874327714215","6481089353.197843","0.9148242599667908","607024","12922324818.221254","9854978421.664652","1258462","14.565532407407",""
"2021-01-29","1379.6756367019298","1333.3723525913406","11609633094.096167","1.5882700650539892","630359","12882744861.645004","9849869943.344248","1293963","14.976423611111",""
"2021-11-01","4323.097023697234","4289.116418059316","6111136636.149486","0.6250796731737752","659286","12381514664.33627","9834653913.327925","1341733","15.52931712963",""
"2021-02-06","1678.9894790617077","1724.5792742276124","7364886418.878334","1.3932570606610761","632419","14452486075.827148","9832849596.821306","1227828","14.210972222222",""
"2021-02-05","1720.3709567760332","1598.0225100316609","7405977489.514384","1.3942528095853308","610442","13008107488.592028","9800724091.67177","1316904","15.241944444444",""
"2021-01-20","1377.9823970165671","1371.5761785612688","9861535247.182972","1.3092115839514682","567023","12318791596.89202","9797173622.530684","1213930","14.050115740741",""
"2021-08-20","3285.6518637825625","3184.6175602545336","9094683361.379564","0.7871122614713346","562207","15586094316.943928","9791133897.63925","1260054","14.583958333333",""
"2021-01-11","1087.9271517153436","1255.5500346251401","15838483344.184813","1.3853839684934421","640858","13195485134.63819","9770089035.835045","1280285","14.818113425926",""
"2021-02-20","1914.8505278323744","1958.2676527733086","8530548891.372192","1.0014635527205062","644880","13801696613.68001","9743969851.972162","1337507","15.480405092593",""
"2021-06-07","2593.2742400175434","2713.9628007630836","8837548965.362623","1.8497724856865694","657176","21480671696.47868","9743968139.658726","1225549","14.184594907407",""
"2021-09-21","2765.5794283573414","2996.3244393103164","14037271239.948072","0.9144466316407377","524491","14844071462.59156","9696271185.52344","1193295","13.811284722222",""
"2021-01-04","1042.2791237690294","975.902393430469","15076980250.543148","1.1402897799507408","624273","12088971226.76616","9683524279.947872","1275169","14.758900462963",""
"2021-12-31","3676.3038721023518","3711.2318122372576","3490400136.1295624","0.6541859937839335","578541","11635076434.343273","9673134973.834167","1214585","14.057696759259","2025672"
"2021-02-24","1625.3107000654386","1576.5247768893275","7925059787.523604","1.0105790286663854","626252","13475227313.701218","9625968969.551643","1285208","14.875092592593",""
"2021-02-12","1844.590790982046","1789.307307026756","6229230554.542248","1.2953460124202951","596108","13205788640.357292","9614638366.080137","1290300","14.934027777778",""
"2021-12-16","3958.8023171896943","4019.371993261186","4840178816.294152","0.9229569536993103","601544","11628331242.226675","9612287031.58335","1155456","13.373333333333",""
"2021-11-22","4089.000304862391","4271.806979036508","6178010334.538926","0.713770703710466","546021","12192787357.815435","9579537046.32116","1221508","14.137824074074",""
"2021-10-08","3563.755920210614","3600.9214034386628","7229301647.579858","0.9524156312330975","600444","13856956646.346819","9555059273.766989","1287034","14.896226851852",""
"2021-07-08","2116.372718639696","2315.932529393654","9731211474.581635","1.048609136275225","590368","14185821094.865969","9440605451.81778","1262627","14.613738425926",""
"2021-04-19","2163.1684445645747","2240.972463877279","5915724793.122132","0.8312198440270847","716119","12255450152.935587","9354135438.552238","1476842","17.093078703704",""
"2021-01-22","1234.0301978550715","1115.5882629943694","8593266046.05655","1.4763628249764131","534147","12921798455.731709","9341572161.886559","1182794","13.68974537037",""
"2021-02-28","1421.7013566901742","1458.7313085900114","6907629743.187624","1.0198636569792696","582699","15022298375.087105","9336045655.472929","1179859","13.655775462963",""
"2021-02-26","1445.1952076172706","1469.1907393960128","7197915944.682435","0.9981680174870848","606678","13202085122.330278","9317378365.977396","1236241","14.308344907407",""
"2021-05-02","2951.561822133278","2947.059695752217","5508677842.536059","0.821801876222181","772483","18614494134.42647","9272121704.02871","1417458","16.405763888889",""
"2021-02-03","1666.9326767904797","1514.4979367385608","8409252864.924127","1.3878170699631347","632493","11563090120.212503","9251260642.083517","1314906","15.218819444444",""
"2021-03-31","1920.4890181536355","1842.3368941221465","5584865391.918573","0.7746894654783469","607390","12434841440.976694","9245551385.917755","1354603","15.678275462963",""
"2021-09-11","3267.529291203052","3208.5914143839386","4813380073.2276745","0.9033155689626025","627703","13885783763.037683","9203770929.92827","1249438","14.461087962963",""
"2021-11-25","4526.930208063784","4274.2921862529665","5386469887.742112","0.7532524347054845","593204","11893757132.300072","9200935285.367653","1301578","15.064560185185",""
"2021-09-10","3209.7857428805355","3428.0432584564446","10276358262.467215","0.8699193985789972","570844","12966947293.255402","9191703893.176266","1244706","14.406319444444",""
"2022-03-29","3401.926409215311","3334.259138707227","4541730115.211352","0.733240434875363","606800","10623511169.525425","9168820877.892332","1199899","13.887719907407","2295649"
"2021-12-05","4202.362385814233","4122.878232320346","6983055818.298315","","827717","12041704254.970583","9163601168.365438","1386491","16.047349537037",""
"2021-08-05","2830.128862864961","2727.390248171114","17120285700.637667","0.7666540275962384","527821","12860907056.237467","9084046905.963625","1159663","13.422025462963",""
"2021-02-19","1957.1252091712427","1934.7827021544717","5584581118.335926","1.2412361265675236","629683","13193480582.455883","9052216096.553448","1323618","15.319652777778",""
"2021-01-08","1218.090362929032","1225.2724838090292","9897041599.898825","1.1442443234783413","626952","11311603008.029234","9005622998.889427","1288953","14.9184375",""
"2021-08-06","2892.9458944239036","2828.452629002961","11420228118.552673","0.7730422637084776","528549","12863460433.41615","8991436780.624851","1212021","14.028020833333",""
"2021-08-27","3275.780800453617","3127.2035885066643","6785640398.22538","0.7679958515531093","484938","15980718283.016836","8973192794.409414","1119072","12.952222222222",""
"2021-10-26","4132.074286519825","4221.425913182285","9176759683.742266","0.6885769509947736","611278","12515884200.560665","8966396808.754292","1344772","15.564490740741",""
"2021-02-09","1771.928187800174","1754.5413008558553","7844821337.607473","1.4207765539780268","604814","12153103773.223396","8956125882.841896","1327544","15.365092592593",""
"2022-03-30","3386.376293560497","3401.6517497054992","3201030710.68279","0.695868014445677","578061","10663131475.33994","8925663866.862196","1152200","13.335648148148","2297078"
"2021-04-20","2334.5903706179924","2166.1041549950332","8439687084.608035","0.8359146758512611","767283","11933434368.003784","8908381543.869104","1555560","18.004166666667",""
"2021-02-10","1742.516000302081","1773.0501147977427","7136611795.342933","1.3241772080207193","616673","12147616719.28489","8902695155.59671","1320357","15.281909722222",""
"2021-10-13","3607.5309527567047","3491.9896757374872","5421704536.813018","0.9309341243979345","531986","10826947080.511536","8902570721.012568","1189854","13.771458333333",""
"2021-09-17","3399.4676684724445","3571.09750756431","10458517259.368439","0.8480651872629176","524420","10733110069.473923","8886355833.091932","1187578","13.745115740741",""
"2022-03-15","2619.2882746526575","2589.8471204513253","3345015870.424933","0.8367737782305673","637928","10037982650.50133","8818467633.66878","1190207","13.775543981481","2275606"
"2021-09-30","3000.824755682802","2851.8318347553495","8836754967.765097","1.0783492185378816","499027","14781586778.454035","8811483816.3123","1116157","12.918483796296",""
"2021-12-17","3877.0253732569886","3959.9587195046515","5728736836.034091","0.8913308984917663","615024","11113940471.774122","8806450970.186577","1270355","14.70318287037",""
"2021-02-17","1850.970206101655","1782.5903677952238","5215173219.4317665","1.2589845005362754","585027","12287777350.306831","8796837395.972818","1258503","14.566006944444",""
"2021-08-19","3185.6562427199256","3027.6669861259033","7960556097.731355","0.7873300304912584","563049","15574330182.619005","8787357171.12503","1255453","14.530706018519",""
"2021-10-18","3745.0907547666293","3846.801550792381","7505882887.820437","0.9047867072953543","571995","11163696996.458994","8772521772.21686","1197673","13.861956018519",""
"2021-03-15","1793.9527027364752","1851.0165487360678","6422364243.888663","0.9733942580149181","594607","11018548228.331861","8756437262.47067","1321388","15.293842592593",""
"2021-09-06","3929.16205242408","3953.7056264347566","7674737860.717434","0.8248924314142096","526972","10990306112.217382","8752159862.40616","1206493","13.964039351852",""
"2022-01-05","3539.5163956030474","3789.5151285219376","5397637648.633344","0.6255007220412746","632108","10994596787.93663","8746107740.480297","1249628","14.463287037037","2050901"
"2021-06-15","2557.033383640931","2589.7688282854992","4803926192.391562","1.7903305590940373","626558","18946359131.181503","8738229503.301298","1224101","14.167835648148",""
"2021-06-10","2472.021108141197","2608.147610624445","5883871644.660327","1.8531050067324275","656459","19087971709.108536","8720104202.983187","1188556","13.756435185185",""
"2021-08-13","3324.1790312040116","3035.6437458781425","11939637661.691425","0.7749644149858583","522903","11826739788.285072","8690924305.080606","1197050","13.85474537037",""
"2021-12-23","4112.388648393158","3980.719462953031","4656330731.275356","0.801839002435429","593941","10798640689.687567","8680382611.906649","1245242","14.412523148148",""
"2021-01-25","1318.238180631312","1394.167897853401","9404172480.32849","1.522217753551151","546624","12798690395.21837","8679381500.664644","1207263","13.972951388889",""
"2021-01-26","1367.784293119494","1316.9264927073075","7992114431.489814","1.5392763921480452","562311","12380974110.185719","8670457610.026628","1194595","13.826331018519",""
"2021-06-11","2354.5075414434787","2471.3475445951876","4999551906.424468","1.835322391383896","614211","19372453756.20492","8655741067.428072","1183286","13.695439814815",""
"2022-02-11","2928.9863269612656","3074.9226508008437","4628596552.983276","0.8552603336526399","628136","10504618038.732338","8642712582.24654","1183966","13.703310185185","2210999"
"2022-03-31","3283.47","3386.0464541460633","3144789401.0245905","0.5978864614938013","588466","11375445241.845173","8584138557.440067","1167121","13.508344907407","2298828"
"2021-07-01","2107.115141007044","2273.8534632748087","5363668648.670687","1.0328540772323025","616892","12691984938.702696","8564931528.026271","1211710","14.024421296296",""
"2021-08-18","3015.7015898109325","3011.54533729386","8578273536.918139","0.8093198576168581","513850","13681538952.227915","8530794311.454722","1201544","13.906759259259",""
"2021-03-01","1570.9837246540396","1418.1224916916633","5678174398.640606","1.0027968912701577","580615","13155140540.183002","8510612789.785057","1185925","13.725983796296",""
"2021-08-04","2724.0034823901965","2518.660591183946","9924926607.33464","0.7592936249936791","605815","11470737022.991652","8497729767.241238","1223841","14.164826388889",""
"2021-10-16","3829.6883272404693","3864.853616505998","5507833443.126265","0.9129318559659998","583224","11085691302.136711","8475349487.7796755","1181031","13.669340277778",""
"2021-01-07","1226.1378295481063","1211.6509653236992","8915372065.54222","1.1383104714346983","659444","10588802935.933495","8369560162.239966","1298568","15.029722222222",""
"2021-07-26","2228.933980991876","2192.044039051176","13725692345.664295","0.902051421354894","653888","12037536534.833412","8356313148.486549","","14.590497685185",""
"2018-01-14","1357.6267589670006","1385.3013921764637","1591200573.8403559","1.2711852251344347","614264","34215503872.129116","8341079621.659388","1081593","12.5184375",""
"2021-06-24","1989.44447801048","1968.3993364252153","4251310302.4405804","1.1286392489899244","656611","16239698333.524912","8333759490.176224","1207012","13.970046296296",""
"2021-03-08","1834.0511153720515","1728.2596009853576","6533754583.928883","0.92364833232546","535335","11225145335.501757","8333236834.624953","1216417","14.078900462963",""
"2021-04-15","2516.691438884589","2435.2965959170024","6446078413.706004","0.7666238132753467","605799","11317007756.950937","8328276705.719286","1197340","13.858101851852",""
"2021-08-17","3012.744483747197","3181.6397214308113","11613117931.14707","0.7840719548528475","530632","12130136326.864384","8323569050.421871","1252163","14.492627314815",""
"2022-01-26","2464.5379867319257","2434.6206510860166","6872094472.951211","0.810209918480381","559575","10555978850.749447","8289121259.933059","1146116","13.265231481481","2148404"
"2021-01-06","1211.0586528719525","1101.7239172449947","10398172509.152874","1.168695732536986","616836","10564260371.247072","8285545387.130567","1280434","14.819837962963",""
"2021-03-25","1586.667911308227","1583.9572845271105","4413291578.648955","0.8582090465311886","633758","10431230290.99357","8224262483.135277","1349663","15.621099537037",""
"2021-06-14","2588.796725591414","2510.3102162876066","5236352089.804089","1.788882715887184","633811","15818993162.836683","8209944944.399539","1188556","13.756435185185",""
"2021-10-01","3311.2393672467433","3003.6771515264454","12730908650.78572","1.0955473166941407","571555","11710929622.577234","8208707967.576869","1207263","13.972951388889",""
"2018-01-09","1294.8481938484229","1137.8770576289135","2443410381.14632","1.5324922008336375","715228","21646401627.76208","8192656738.926195","1256240","14.5398148148148",""
"2021-08-10","3141.079649203787","3164.3325814285","11660309936.753592","0.7876050551937099","521467","10816818394.490128","8189655427.488666","1212289","14.031122685185",""
"2021-10-19","3877.955693846776","3747.0771210268845","4064344728.315105","0.9011251969721862","590942","10384371794.95135","8187424863.146098","1243503","14.392395833333",""
"2021-11-21","4263.269709145314","4413.549139680696","3684375303.068957","0.7056250655598483","607664","9861050023.323391","8172570892.954071","1260939","14.594201388889",""
"2021-06-28","2084.258106336681","1984.7797370281157","6659438325.805993","1.1002205641036622","821105","15238939850.637655","8164258055.681445","1404100","16.251157407407",""
"2021-04-25","2322.704360551179","2214.832403547277","7355550099.771935","0.817366039562043","905234","13414689767.808594","8161910869.198478","1389350","16.080439814815",""
"2021-08-12","3047.0252826386723","3193.494148882885","13418136171.677408","0.7506238550080613","527453","13228859040.951567","8149565185.359242","1195283","13.834293981481",""
"2021-02-15","1779.6530088279026","1804.3529496538613","6780810730.94441","1.255210058013851","572155","12189937820.474451","8101964171.940647","1210500","14.010416666667",""
"2021-08-07","3163.376681928307","2892.63401120305","10979090969.497164","0.7090647402033774","515005","12150350605.925076","8083725598.776044","1198433","13.870752314815",""
"2022-03-22","2970.653215731726","2890.6224659613813","4605270696.107832","0.7833651296732299","662272","9712487378.287193","8077737282.726038","1220571","14.126979166667","2288020"
"2021-06-25","1809.404758465601","1989.0984270845627","6010720606.619932","1.1248839320685697","631565","15860042506.208227","8054480499.44781","1227331","14.205219907407",""
"2021-10-25","4220.877569154806","4078.2853982942547","5874517981.35203","0.6822308738599977","601354","10299752806.002619","8016044245.914735","1299495","15.040451388889",""
"2022-02-07","3141.8450928753446","3059.636752020152","4357176431.83392","0.8583904576605238","607609","9673325457.265263","8010668398.257284","1163338","13.464560185185","2197142"
"2021-03-29","1816.4837585423006","1686.508870082534","4332799302.279768","0.8682986063465277","577924","10988753976.960487","7994742882.71241","1269901","14.697928240741",""
"2021-09-27","2926.9594672380576","3060.63109466483","9179206011.536007","1.0311602774248574","502883","13029964121.862616","7987167968.107904","1133903","13.123877314815",""
"2022-01-19","3085.067614656175","3163.279300529844","3490954806.591679","0.5763708252686119","606824","9921283762.663467","7960383044.255492","1223143","14.156747685185","2111921"
"2021-07-31","2532.4755337536835","2467.9867725394893","4123857133.845948","0.758032247674832","617087","11750380474.665806","7959752766.142763","1212322","14.03150462963",""
"2022-01-04","3784.9773866491582","3764.4055561975774","3451588835.0976634","0.6330710432598078","601545","9763112986.878939","7911562034.044237","1221316","14.135601851852","2050901"
"2022-04-01","3456.349794680875","3283.43","2087411162.5150006","0.6246821891821098","565448","10053854457.696266","7868907497.550393","1159493","13.42005787037","2298828"
"2021-04-10","2133.2367353862005","2067.2552550675327","5211991458.379519","0.8032554261543596","688534","11042937079.569149","7862277682.382822","1315016","15.220092592593",""
